Time,mean_radiation,mean_temp,mean_relative_hum
2022-08-25T22:00:00+00:00,0,22.3,58.6
2022-08-25T23:00:00+00:00,0,21.7,64.5
2022-08-26T00:00:00+00:00,0,20.7,64.8
2022-08-26T01:00:00+00:00,0,18.7,75.7
2022-08-26T02:00:00+00:00,0,17.8,86.5
2022-08-26T03:00:00+00:00,0,17.6,90.5
2022-08-26T04:00:00+00:00,4.6,17.9,88.8
2022-08-26T05:00:00+00:00,45.6,17.9,89.1
2022-08-26T06:00:00+00:00,140.3,18.3,90.4
2022-08-26T07:00:00+00:00,300.4,18.8,89.2
2022-08-26T08:00:00+00:00,457.7,19.3,88.9
2022-08-26T09:00:00+00:00,517,19,91.3
2022-08-26T10:00:00+00:00,571.6,18.4,92.9
2022-08-26T11:00:00+00:00,599.5,18.4,92.8
2022-08-26T12:00:00+00:00,572,18.8,92.7
2022-08-26T13:00:00+00:00,452.1,19.5,89.8
2022-08-26T14:00:00+00:00,319.9,20.1,85
2022-08-26T15:00:00+00:00,127,20.6,81.9
2022-08-26T16:00:00+00:00,48.1,20.8,79.7
2022-08-26T17:00:00+00:00,20.2,21.3,77.7
2022-08-26T18:00:00+00:00,1,21.4,77.5
2022-08-26T19:00:00+00:00,0,21.6,76
2022-08-26T20:00:00+00:00,0,21.4,76.4
2022-08-26T21:00:00+00:00,0,21.3,78
2022-08-26T22:00:00+00:00,0,20.6,80.3
2022-08-26T23:00:00+00:00,0,20.2,84
2022-08-27T00:00:00+00:00,0,19.4,90.9
2022-08-27T01:00:00+00:00,0,19.1,93.6
2022-08-27T02:00:00+00:00,0,18.8,94.7
2022-08-27T03:00:00+00:00,0,18.5,95.7
2022-08-27T04:00:00+00:00,7.4,18.3,96.1
2022-08-27T05:00:00+00:00,26.1,18,96.5
2022-08-27T06:00:00+00:00,58.5,17.6,97.2
2022-08-27T07:00:00+00:00,142.6,17.6,97.6
2022-08-27T08:00:00+00:00,168.6,17.2,98.1
2022-08-27T09:00:00+00:00,180.9,17,98.5
2022-08-27T10:00:00+00:00,162.9,17,98.7
2022-08-27T11:00:00+00:00,213.5,16.7,98.7
2022-08-27T12:00:00+00:00,338.9,16.5,98
2022-08-27T13:00:00+00:00,294.6,16.7,97.1
2022-08-27T14:00:00+00:00,159.7,17.4,93.7
2022-08-27T15:00:00+00:00,143,18.2,88.3
2022-08-27T16:00:00+00:00,107.7,18.6,86.3
2022-08-27T17:00:00+00:00,46.8,18.8,85.1
2022-08-27T18:00:00+00:00,3.2,19.3,84.5
2022-08-27T19:00:00+00:00,0,19.8,82.6
2022-08-27T20:00:00+00:00,0,20.3,81.3
2022-08-27T21:00:00+00:00,0,20,82
2022-08-27T22:00:00+00:00,0,19.8,83.7
2022-08-27T23:00:00+00:00,0,19.3,88.1
2022-08-28T00:00:00+00:00,0,18.9,90.5
2022-08-28T01:00:00+00:00,0,18.3,93.1
2022-08-28T02:00:00+00:00,0,17.9,94.7
2022-08-28T03:00:00+00:00,0,17.7,95.9
2022-08-28T04:00:00+00:00,12.8,17.6,96.5
2022-08-28T05:00:00+00:00,66.5,17.6,96.8
2022-08-28T06:00:00+00:00,192,17.6,97
2022-08-28T07:00:00+00:00,323.7,17.7,97.7
2022-08-28T08:00:00+00:00,308.2,17.9,97.9
2022-08-28T09:00:00+00:00,330.5,17.9,97.8
2022-08-28T10:00:00+00:00,263.5,17.8,97.3
2022-08-28T11:00:00+00:00,231.4,17.7,97.6
2022-08-28T12:00:00+00:00,161.7,17.9,97.1
2022-08-28T13:00:00+00:00,138.4,18.6,92.5
2022-08-28T14:00:00+00:00,129.3,19.8,84.1
2022-08-28T15:00:00+00:00,73.9,20.1,79.3
2022-08-28T16:00:00+00:00,112.1,19.9,81.8
2022-08-28T17:00:00+00:00,71.2,19.3,82.3
2022-08-28T18:00:00+00:00,8.1,19.5,81.4
2022-08-28T19:00:00+00:00,0,19,81.8
2022-08-28T20:00:00+00:00,0,18.4,86.3
2022-08-28T21:00:00+00:00,0,18.3,83.2
2022-08-28T22:00:00+00:00,0,18,81
2022-08-28T23:00:00+00:00,0,17.9,79.8
2022-08-29T00:00:00+00:00,0,17.7,78.2
2022-08-29T01:00:00+00:00,0,17.2,80
2022-08-29T02:00:00+00:00,0,16.8,77.6
2022-08-29T03:00:00+00:00,0,16.2,79.6
2022-08-29T04:00:00+00:00,12.9,15.9,80.7
2022-08-29T05:00:00+00:00,98.1,15.7,77.3
2022-08-29T06:00:00+00:00,252.9,15.4,74.9
2022-08-29T07:00:00+00:00,370.3,14.9,76.3
2022-08-29T08:00:00+00:00,508.4,14.8,75.6
2022-08-29T09:00:00+00:00,595.5,14.9,72.3
2022-08-29T10:00:00+00:00,646.6,14.7,71.3
2022-08-29T11:00:00+00:00,663.2,14.5,71.7
2022-08-29T12:00:00+00:00,638.7,15.1,70.3
2022-08-29T13:00:00+00:00,573.4,16.1,67.1
2022-08-29T14:00:00+00:00,472.8,16.5,61.3
2022-08-29T15:00:00+00:00,349.6,17,56.9
2022-08-29T16:00:00+00:00,209.1,17.4,52.7
2022-08-29T17:00:00+00:00,73,17.8,51.1
2022-08-29T18:00:00+00:00,4.8,18,50.7
2022-08-29T19:00:00+00:00,0,18.1,52
2022-08-29T20:00:00+00:00,0,18.2,52.5
2022-08-29T21:00:00+00:00,0,18,53.3
2022-08-29T22:00:00+00:00,0,17.8,54.7
2022-08-29T23:00:00+00:00,0,17.4,58.2
2022-08-30T00:00:00+00:00,0,16.4,63.6
2022-08-30T01:00:00+00:00,0,14.9,70.6
2022-08-30T02:00:00+00:00,0,14.1,74.2
2022-08-30T03:00:00+00:00,0,13.9,73.5
2022-08-30T04:00:00+00:00,16.6,14.2,73.4
2022-08-30T05:00:00+00:00,109.4,12.4,80.6
2022-08-30T06:00:00+00:00,255.1,11.6,86.1
2022-08-30T07:00:00+00:00,385.5,10.9,90.7
2022-08-30T08:00:00+00:00,507.8,10.3,92.6
2022-08-30T09:00:00+00:00,546.7,10.4,93.8
2022-08-30T10:00:00+00:00,637.6,11.1,91.3
2022-08-30T11:00:00+00:00,659.1,12.1,86.3
2022-08-30T12:00:00+00:00,634.5,13.3,85.1
2022-08-30T13:00:00+00:00,548.4,15.3,83.3
2022-08-30T14:00:00+00:00,357.7,17.3,68.3
2022-08-30T15:00:00+00:00,231.8,18.1,59.1
2022-08-30T16:00:00+00:00,169.6,18.5,54.2
2022-08-30T17:00:00+00:00,71.7,19.1,50.6
2022-08-30T18:00:00+00:00,3.1,19.3,48.9
2022-08-30T19:00:00+00:00,0,19.3,48.7
2022-08-30T20:00:00+00:00,0,18.9,52.9
2022-08-30T21:00:00+00:00,0,18.5,54.6
2022-08-30T22:00:00+00:00,0,17.7,55.1
2022-08-30T23:00:00+00:00,0,17.3,58.6
2022-08-31T00:00:00+00:00,0,16.4,64.2
2022-08-31T01:00:00+00:00,0,14.7,71.8
2022-08-31T02:00:00+00:00,0,13.9,74.6
2022-08-31T03:00:00+00:00,0,13.4,75.5
2022-08-31T04:00:00+00:00,10.9,13.5,76.5
2022-08-31T05:00:00+00:00,99.7,13,77.3
2022-08-31T06:00:00+00:00,222.7,12.7,76.9
2022-08-31T07:00:00+00:00,373.2,11.8,79.3
2022-08-31T08:00:00+00:00,474.9,12.1,75.8
2022-08-31T09:00:00+00:00,528.4,12,74.4
2022-08-31T10:00:00+00:00,614.6,12,73.4
2022-08-31T11:00:00+00:00,612.6,11.3,77.7
2022-08-31T12:00:00+00:00,607,12.2,76.8
2022-08-31T13:00:00+00:00,551.2,14.9,71.4
2022-08-31T14:00:00+00:00,452.5,16.2,67.4
2022-08-31T15:00:00+00:00,330.8,17.2,61.4
2022-08-31T16:00:00+00:00,195.4,17.7,56.4
2022-08-31T17:00:00+00:00,63.4,18.1,52.7
2022-08-31T18:00:00+00:00,3.9,18,52.4
2022-08-31T19:00:00+00:00,0,18.2,48.1
2022-08-31T20:00:00+00:00,0,18.5,46.7
2022-08-31T21:00:00+00:00,0,18.4,49.1
2022-08-31T22:00:00+00:00,0,18,51.4
2022-08-31T23:00:00+00:00,0,17.2,55.6
2022-09-01T00:00:00+00:00,0,15.9,61.5
2022-09-01T01:00:00+00:00,0,14.2,67.9
2022-09-01T02:00:00+00:00,0,13.2,74.1
2022-09-01T03:00:00+00:00,0,12.5,78.3
2022-09-01T04:00:00+00:00,12.8,11.5,82.5
2022-09-01T05:00:00+00:00,98.7,11.4,83.7
2022-09-01T06:00:00+00:00,240.1,10.6,88
2022-09-01T07:00:00+00:00,348.6,9.3,89.7
2022-09-01T08:00:00+00:00,487.9,10.2,90.1
2022-09-01T09:00:00+00:00,601.5,10.1,91.4
2022-09-01T10:00:00+00:00,626.9,10.2,92.7
2022-09-01T11:00:00+00:00,642.1,10.3,93.9
2022-09-01T12:00:00+00:00,602,10.9,94.6
2022-09-01T13:00:00+00:00,556.3,13.9,88.2
2022-09-01T14:00:00+00:00,452.1,16.6,74.3
2022-09-01T15:00:00+00:00,327.9,18,60.2
2022-09-01T16:00:00+00:00,187.3,18.5,57
2022-09-01T17:00:00+00:00,56.4,18.8,55.6
2022-09-01T18:00:00+00:00,2,18.8,58.1
2022-09-01T19:00:00+00:00,0,18.8,59.1
2022-09-01T20:00:00+00:00,0,19.1,57.4
2022-09-01T21:00:00+00:00,0,19.4,55.4
2022-09-01T22:00:00+00:00,0,19.3,56.4
2022-09-01T23:00:00+00:00,0,18.6,61.5
2022-09-02T00:00:00+00:00,0,17,68.9
2022-09-02T01:00:00+00:00,0,15.3,75.3
2022-09-02T02:00:00+00:00,0,13.4,83.6
2022-09-02T03:00:00+00:00,0,13.3,85.2
2022-09-02T04:00:00+00:00,6.6,13.5,85.2
2022-09-02T05:00:00+00:00,55.7,13.7,84.4
2022-09-02T06:00:00+00:00,251.1,12.8,88
2022-09-02T07:00:00+00:00,411.4,13,87.8
2022-09-02T08:00:00+00:00,295.9,13.6,87.8
2022-09-02T09:00:00+00:00,486.7,13.6,88.2
2022-09-02T10:00:00+00:00,614.4,13.3,90.7
2022-09-02T11:00:00+00:00,592.1,13,91.7
2022-09-02T12:00:00+00:00,589.7,14.3,86.6
2022-09-02T13:00:00+00:00,533.3,16.4,76.4
2022-09-02T14:00:00+00:00,414.2,17.6,64.1
2022-09-02T15:00:00+00:00,292.1,18.1,63.7
2022-09-02T16:00:00+00:00,165.9,18.4,59.6
2022-09-02T17:00:00+00:00,53,18.6,58.5
2022-09-02T18:00:00+00:00,2,18.7,57.2
2022-09-02T19:00:00+00:00,0,18.5,55.7
2022-09-02T20:00:00+00:00,0,18.6,54.1
2022-09-02T21:00:00+00:00,0,18.2,54.9
2022-09-02T22:00:00+00:00,0,18.1,54.1
2022-09-02T23:00:00+00:00,0,17.6,57.8
2022-09-03T00:00:00+00:00,0,16.8,62.2
2022-09-03T01:00:00+00:00,0,15.7,69.5
2022-09-03T02:00:00+00:00,0,15.2,74.4
2022-09-03T03:00:00+00:00,0,15.4,76.3
2022-09-03T04:00:00+00:00,10.2,15.7,75.6
2022-09-03T05:00:00+00:00,77.6,16.1,76.4
2022-09-03T06:00:00+00:00,164.9,15.6,80.8
2022-09-03T07:00:00+00:00,309.2,15.3,82.7
2022-09-03T08:00:00+00:00,322.2,15.6,83.3
2022-09-03T09:00:00+00:00,520.3,15.4,84.4
2022-09-03T10:00:00+00:00,566,14.9,85.4
2022-09-03T11:00:00+00:00,565.7,15.1,86.2
2022-09-03T12:00:00+00:00,577.4,15.1,87.2
2022-09-03T13:00:00+00:00,512.7,15.2,87.2
2022-09-03T14:00:00+00:00,420.6,16.7,81.5
2022-09-03T15:00:00+00:00,305.1,17.3,77.3
2022-09-03T16:00:00+00:00,164.9,17.6,74.7
2022-09-03T17:00:00+00:00,46.7,18.3,70.9
2022-09-03T18:00:00+00:00,1,18.3,68.6
2022-09-03T19:00:00+00:00,0,18.7,65.7
2022-09-03T20:00:00+00:00,0,18.6,65.6
2022-09-03T21:00:00+00:00,0,18.6,64.6
2022-09-03T22:00:00+00:00,0,18.2,67.3
2022-09-03T23:00:00+00:00,0,17.9,68.6
2022-09-04T00:00:00+00:00,0,17.2,72.9
2022-09-04T01:00:00+00:00,0,16,77.5
2022-09-04T02:00:00+00:00,0,15.4,78.5
2022-09-04T03:00:00+00:00,0,15.4,77.7
2022-09-04T04:00:00+00:00,9.8,15.4,77.8
2022-09-04T05:00:00+00:00,81.5,15.2,78.6
2022-09-04T06:00:00+00:00,179.5,15,83.1
2022-09-04T07:00:00+00:00,330.5,14.9,81.9
2022-09-04T08:00:00+00:00,459.9,14.7,80.1
2022-09-04T09:00:00+00:00,535.7,14.8,79.9
2022-09-04T10:00:00+00:00,602.4,14.9,77.8
2022-09-04T11:00:00+00:00,615.8,14.4,78.5
2022-09-04T12:00:00+00:00,609.1,14.8,75.7
2022-09-04T13:00:00+00:00,523.2,16,71
2022-09-04T14:00:00+00:00,433.2,16.7,68.3
2022-09-04T15:00:00+00:00,308.7,17.3,64.7
2022-09-04T16:00:00+00:00,168.2,17.7,64.3
2022-09-04T17:00:00+00:00,39.3,18,62.6
2022-09-04T18:00:00+00:00,0.1,18.3,60.1
2022-09-04T19:00:00+00:00,0,18.3,59.5
2022-09-04T20:00:00+00:00,0,18.3,59.5
2022-09-04T22:00:00+00:00,0,18.4,58.5
2022-09-04T23:00:00+00:00,0,18.2,60
2022-09-05T00:00:00+00:00,0,17.9,61.9
2022-09-05T01:00:00+00:00,0,16.8,68.5
2022-09-05T02:00:00+00:00,0,15.5,74.6
2022-09-05T03:00:00+00:00,0,15.1,80.6
2022-09-05T04:00:00+00:00,8.5,14.7,82.4
2022-09-05T05:00:00+00:00,90.7,12.3,84.8
2022-09-05T06:00:00+00:00,216,15.4,82.2
2022-09-05T07:00:00+00:00,340.1,15.2,83.5
2022-09-05T08:00:00+00:00,382.4,15.4,83.3
2022-09-05T09:00:00+00:00,350.9,15.1,81.3
2022-09-05T10:00:00+00:00,436.4,14.6,81.6
2022-09-05T11:00:00+00:00,573.4,14.7,84.6
2022-09-05T12:00:00+00:00,405.7,14.4,85.5
2022-09-05T13:00:00+00:00,471.5,15.1,84.2
2022-09-05T14:00:00+00:00,362,16.1,82
2022-09-05T15:00:00+00:00,284,16.9,80.7
2022-09-05T16:00:00+00:00,106.7,17,79.5
2022-09-05T17:00:00+00:00,20.6,17.3,77.7
2022-09-05T18:00:00+00:00,0,18,71.1
2022-09-05T19:00:00+00:00,0,18.6,67.1
2022-09-05T20:00:00+00:00,0,18.5,64.4
2022-09-05T21:00:00+00:00,0,18.3,64.4
2022-09-05T22:00:00+00:00,0,18.5,63.4
2022-09-05T23:00:00+00:00,0,18.4,63.3
2022-09-06T00:00:00+00:00,0,17.9,66.5
2022-09-06T01:00:00+00:00,0,16.7,72.3
2022-09-06T02:00:00+00:00,0,15.8,77.1
2022-09-06T03:00:00+00:00,0,15.4,80.5
2022-09-06T04:00:00+00:00,7.4,15,84.1
2022-09-06T05:00:00+00:00,83,15.5,80.9
2022-09-06T06:00:00+00:00,215.3,15.7,77.7
2022-09-06T07:00:00+00:00,334.8,15.7,81.6
2022-09-06T08:00:00+00:00,455.2,15.5,82.1
2022-09-06T09:00:00+00:00,540.4,15,83.4
2022-09-06T10:00:00+00:00,581.5,14.7,85
2022-09-06T11:00:00+00:00,616.6,14.4,84.7
2022-09-06T12:00:00+00:00,583.7,14.2,84.5
2022-09-06T13:00:00+00:00,520.5,15.1,83.3
2022-09-06T14:00:00+00:00,403.3,16,80.1
2022-09-06T15:00:00+00:00,254.9,16.8,74.1
2022-09-06T16:00:00+00:00,151.2,17.3,67.7
2022-09-06T17:00:00+00:00,32.4,17.7,60.2
2022-09-06T18:00:00+00:00,0,18,56.8
2022-09-06T19:00:00+00:00,0,18.2,54.4
2022-09-06T20:00:00+00:00,0,18,52.7
2022-09-06T21:00:00+00:00,0,18.1,50.5
2022-09-06T22:00:00+00:00,0,18,48.5
2022-09-06T23:00:00+00:00,0,17.6,46.9
2022-09-07T00:00:00+00:00,0,16.9,49.4
2022-09-07T01:00:00+00:00,0,15.4,57.7
2022-09-07T02:00:00+00:00,0,14.5,62.1
2022-09-07T03:00:00+00:00,0,14.2,65.9
2022-09-07T04:00:00+00:00,14.9,14.2,68.2
2022-09-07T05:00:00+00:00,53.5,14.2,69.1
2022-09-07T06:00:00+00:00,182.4,13.9,72.6
2022-09-07T07:00:00+00:00,309.6,13.9,74.1
2022-09-07T08:00:00+00:00,425.4,14.3,75.1
2022-09-07T09:00:00+00:00,478,15,75.8
2022-09-07T10:00:00+00:00,524.8,14.9,75.7
2022-09-07T11:00:00+00:00,468.2,14,78.8
2022-09-07T12:00:00+00:00,546.1,13.4,81.1
2022-09-07T13:00:00+00:00,405.7,14,78
2022-09-07T14:00:00+00:00,263.3,15.5,70.2
2022-09-07T15:00:00+00:00,210.8,16.3,60.4
2022-09-07T16:00:00+00:00,69.5,16.9,57.9
2022-09-07T17:00:00+00:00,15,17,57.2
2022-09-07T18:00:00+00:00,0,17.2,56.4
2022-09-07T19:00:00+00:00,0,17.3,57.6
2022-09-07T20:00:00+00:00,0,17.5,56.9
2022-09-07T21:00:00+00:00,0,17.5,57.7
2022-09-07T22:00:00+00:00,0,17.7,56.5
2022-09-07T23:00:00+00:00,0,17.6,58.8
2022-09-08T00:00:00+00:00,0,17.4,60.1
2022-09-08T01:00:00+00:00,0,17,62
2022-09-08T02:00:00+00:00,0,16.7,64.8
2022-09-08T03:00:00+00:00,0,16.8,65.7
2022-09-08T04:00:00+00:00,4.2,16.9,64.9
2022-09-08T05:00:00+00:00,23.7,16.5,69.6
2022-09-08T06:00:00+00:00,61.3,16.6,68.7
2022-09-08T07:00:00+00:00,168.4,16.1,69.9
2022-09-08T08:00:00+00:00,393.9,15.5,69.5
2022-09-08T09:00:00+00:00,397,14.9,74.2
2022-09-08T10:00:00+00:00,501,14.8,77.4
2022-09-08T11:00:00+00:00,568.4,14.7,80.5
2022-09-08T12:00:00+00:00,506.9,14.7,81
2022-09-08T13:00:00+00:00,442.2,14.7,78.5
2022-09-08T14:00:00+00:00,334.6,14.7,75.2
2022-09-08T15:00:00+00:00,216.6,14.8,73.8
2022-09-08T16:00:00+00:00,95.1,15.4,68
2022-09-08T17:00:00+00:00,20.9,16,62.9
2022-09-08T18:00:00+00:00,0,16.6,60.1
2022-09-08T19:00:00+00:00,0,17.1,59.1
2022-09-08T20:00:00+00:00,0,17.6,56.4
2022-09-08T21:00:00+00:00,0,17.5,55.6
2022-09-08T22:00:00+00:00,0,17.8,55.9
2022-09-08T23:00:00+00:00,0,17.6,57.3
2022-09-09T00:00:00+00:00,0,17.2,59.7
2022-09-09T01:00:00+00:00,0,16.7,62.4
2022-09-09T02:00:00+00:00,0,16.3,63.2
2022-09-09T03:00:00+00:00,0,15.9,62.2
2022-09-09T04:00:00+00:00,1.5,15.3,63
2022-09-09T05:00:00+00:00,10.4,14.7,63.9
2022-09-09T06:00:00+00:00,29.9,14.3,68.4
2022-09-09T07:00:00+00:00,39.2,14,71.3
2022-09-09T08:00:00+00:00,44.4,13.9,73.8
2022-09-09T09:00:00+00:00,55.9,13.8,75.3
2022-09-09T10:00:00+00:00,45.7,13.4,81.6
2022-09-09T11:00:00+00:00,73,13.1,85.3
2022-09-09T12:00:00+00:00,79.9,12.9,87.6
2022-09-09T13:00:00+00:00,75.2,13,87.2
2022-09-09T14:00:00+00:00,89.9,13.1,88.7
2022-09-09T15:00:00+00:00,64.3,13.3,89.8
2022-09-09T16:00:00+00:00,31.6,13.3,90.5
2022-09-09T17:00:00+00:00,6.2,13.6,89.9
2022-09-09T18:00:00+00:00,0,14.1,88.8
2022-09-09T19:00:00+00:00,0,14.2,90.8
2022-09-09T20:00:00+00:00,0,14.2,92.9
2022-09-09T21:00:00+00:00,0,14.3,93.5
2022-09-09T22:00:00+00:00,0,14.5,95.1
2022-09-09T23:00:00+00:00,0,14.8,95.8
2022-09-10T00:00:00+00:00,0,14.9,95.7
2022-09-10T01:00:00+00:00,0,15,95.3
2022-09-10T02:00:00+00:00,0,15.1,94.5
2022-09-10T03:00:00+00:00,0,15.2,94.3
2022-09-10T04:00:00+00:00,0.5,14.9,94.2
2022-09-10T05:00:00+00:00,14.6,15.1,95.1
2022-09-10T06:00:00+00:00,46.4,15.4,94.8
2022-09-10T07:00:00+00:00,139.6,15.4,94.5
2022-09-10T08:00:00+00:00,154.8,15.3,94.2
2022-09-10T09:00:00+00:00,140.3,15.2,94.3
2022-09-10T10:00:00+00:00,262,15.2,94.4
2022-09-10T11:00:00+00:00,236.9,15,93.7
2022-09-10T12:00:00+00:00,242.8,14.8,93.5
2022-09-10T13:00:00+00:00,196,14.8,93.1
2022-09-10T14:00:00+00:00,216.5,14.9,91.6
2022-09-10T15:00:00+00:00,88.9,15.1,89.2
2022-09-10T16:00:00+00:00,30.6,15.3,86
2022-09-10T17:00:00+00:00,7.7,15.5,84.8
2022-09-10T18:00:00+00:00,0,15.8,83.4
2022-09-10T19:00:00+00:00,0,15.7,83
2022-09-10T20:00:00+00:00,0,15.9,80.3
2022-09-10T21:00:00+00:00,0,15.9,79
2022-09-10T22:00:00+00:00,0,15.9,78.7
2022-09-10T23:00:00+00:00,0,15.6,80.8
2022-09-11T00:00:00+00:00,0,15.4,80.3
2022-09-11T01:00:00+00:00,0,15.3,82.8
2022-09-11T02:00:00+00:00,0,14.3,85.1
2022-09-11T03:00:00+00:00,0,13.4,88.4
2022-09-11T04:00:00+00:00,3,13.1,88.1
2022-09-11T05:00:00+00:00,47.6,13.5,86.9
2022-09-11T06:00:00+00:00,139.4,13.5,87.4
2022-09-11T07:00:00+00:00,236.1,12.8,90.4
2022-09-11T08:00:00+00:00,369.6,12.2,91.7
2022-09-11T09:00:00+00:00,461.1,11.8,92.8
2022-09-11T10:00:00+00:00,425.1,11.7,92.5
2022-09-11T11:00:00+00:00,426.3,11.7,91.7
2022-09-11T12:00:00+00:00,462.4,11.8,92
2022-09-11T13:00:00+00:00,472.2,12,91.2
2022-09-11T14:00:00+00:00,385.5,12.6,92.2
2022-09-11T15:00:00+00:00,254.8,14.4,86.3
2022-09-11T16:00:00+00:00,122.6,15.9,76.8
2022-09-11T17:00:00+00:00,16.5,16.8,70
2022-09-11T18:00:00+00:00,0,16.7,69.8
2022-09-11T19:00:00+00:00,0,17.1,66.6
2022-09-11T20:00:00+00:00,0,17.7,65.1
2022-09-11T21:00:00+00:00,0,17.4,67.1
2022-09-11T22:00:00+00:00,0,17,72.2
2022-09-11T23:00:00+00:00,0,17.1,73
2022-09-12T00:00:00+00:00,0,16.7,75.9
2022-09-12T01:00:00+00:00,0,15.1,84.2
2022-09-12T02:00:00+00:00,0,13.4,90.6
2022-09-12T03:00:00+00:00,0,13.6,92
2022-09-12T04:00:00+00:00,2.8,13.3,92.9
2022-09-12T05:00:00+00:00,61.5,13,94.4
2022-09-12T06:00:00+00:00,117.1,12.7,95.3
2022-09-12T07:00:00+00:00,200.8,12.4,95.6
2022-09-12T08:00:00+00:00,280.9,11.8,96.7
2022-09-12T09:00:00+00:00,342.6,11.8,97.2
2022-09-12T10:00:00+00:00,455.8,12,97.6
2022-09-12T11:00:00+00:00,364.2,11.5,98.2
2022-09-12T12:00:00+00:00,272.9,11.5,98.6
2022-09-12T13:00:00+00:00,195.4,12.1,98.6
2022-09-12T14:00:00+00:00,158.2,12.9,97.8
2022-09-12T15:00:00+00:00,64.3,13.8,96
2022-09-12T16:00:00+00:00,26.7,15.2,90.6
2022-09-12T17:00:00+00:00,4.9,16.2,82.7
2022-09-12T18:00:00+00:00,0,17.3,74.2
2022-09-12T19:00:00+00:00,0,17.7,71.7
2022-09-12T20:00:00+00:00,0,17.4,76.3
2022-09-12T21:00:00+00:00,0,17.2,77.2
2022-09-12T22:00:00+00:00,0,17.3,76.1
2022-09-12T23:00:00+00:00,0,16.9,79.6
2022-09-13T00:00:00+00:00,0,16.6,80.4
2022-09-13T01:00:00+00:00,0,16.5,81.8
2022-09-13T02:00:00+00:00,0,16.3,83.4
2022-09-13T03:00:00+00:00,0,16.1,86.3
2022-09-13T04:00:00+00:00,1.2,15.9,89.7
2022-09-13T05:00:00+00:00,54.6,15.8,90.5
2022-09-13T06:00:00+00:00,122.6,15.5,93.3
2022-09-13T07:00:00+00:00,263.4,14.9,94.5
2022-09-13T08:00:00+00:00,151.1,13.9,93.3
2022-09-13T09:00:00+00:00,236.9,13.8,93.4
2022-09-13T10:00:00+00:00,310.6,13.6,93.9
2022-09-13T11:00:00+00:00,500.5,13.7,92.7
2022-09-13T12:00:00+00:00,296,12.9,88.2
2022-09-13T13:00:00+00:00,342.7,12.6,85.6
2022-09-13T14:00:00+00:00,286.4,12.7,85.6
2022-09-13T15:00:00+00:00,179.1,14,76.2
2022-09-13T16:00:00+00:00,60.9,13.5,85.1
2022-09-13T17:00:00+00:00,10.5,12.4,93.6
2022-09-13T18:00:00+00:00,0,13.8,90.4
2022-09-13T19:00:00+00:00,0,15.3,81.8
2022-09-13T20:00:00+00:00,0,15.2,84.7
2022-09-13T21:00:00+00:00,0,15.6,81.6
2022-09-13T22:00:00+00:00,0,15.7,79.8
2022-09-13T23:00:00+00:00,0,15.3,81.2
2022-09-14T00:00:00+00:00,0,14.8,84.7
2022-09-14T01:00:00+00:00,0,14.7,86.4
2022-09-14T02:00:00+00:00,0,14.8,86.3
2022-09-14T03:00:00+00:00,0,14.9,84.9
2022-09-14T04:00:00+00:00,2,14.9,83.4
2022-09-14T05:00:00+00:00,50.1,14.7,81.8
2022-09-14T06:00:00+00:00,168.8,14.5,80.2
2022-09-14T07:00:00+00:00,292.4,14.2,81.6
2022-09-14T08:00:00+00:00,405.3,14.1,83.6
2022-09-14T09:00:00+00:00,490.1,13.8,84.1
2022-09-14T10:00:00+00:00,540.7,13.6,84.8
2022-09-14T11:00:00+00:00,522.4,13.4,85.2
2022-09-14T12:00:00+00:00,432.1,13.4,84.7
2022-09-14T13:00:00+00:00,385.9,13.3,83.7
2022-09-14T14:00:00+00:00,221.7,14.2,79.2
2022-09-14T15:00:00+00:00,170,15,74.4
2022-09-14T16:00:00+00:00,83.7,15.2,71.9
2022-09-14T17:00:00+00:00,13.5,15.7,67.9
2022-09-14T18:00:00+00:00,0,16.2,63.4
2022-09-14T19:00:00+00:00,0,16.2,63.1
2022-09-14T20:00:00+00:00,0,15.9,65.2
2022-09-14T21:00:00+00:00,0,15.7,68
2022-09-14T22:00:00+00:00,0,15,72.6
2022-09-14T23:00:00+00:00,0,14.9,72
2022-09-15T00:00:00+00:00,0,14.2,75.9
2022-09-15T01:00:00+00:00,0,13.7,78.7
2022-09-15T02:00:00+00:00,0,13.3,80.3
2022-09-15T03:00:00+00:00,0,13,82.5
2022-09-15T04:00:00+00:00,1.1,12.8,81.9
2022-09-15T05:00:00+00:00,41.6,12.7,80.6
2022-09-15T06:00:00+00:00,177.6,12.8,79.3
2022-09-15T07:00:00+00:00,264.6,12.1,80.4
2022-09-15T08:00:00+00:00,403,11.8,80.8
2022-09-15T09:00:00+00:00,480.6,11.7,78.8
2022-09-15T10:00:00+00:00,465.5,11.6,77.3
2022-09-15T11:00:00+00:00,526.9,11.3,79.1
2022-09-15T12:00:00+00:00,457.2,10.9,79.6
2022-09-15T13:00:00+00:00,462.9,11.5,77.2
2022-09-15T14:00:00+00:00,351.3,13.1,72.2
2022-09-15T15:00:00+00:00,226.7,14,66.1
2022-09-15T16:00:00+00:00,99.3,14.6,62.7
2022-09-15T17:00:00+00:00,10.8,14.9,61.3
2022-09-15T18:00:00+00:00,0,14.5,61.3
2022-09-15T19:00:00+00:00,0,14.7,59.9
2022-09-15T20:00:00+00:00,0,15,57.3
2022-09-15T21:00:00+00:00,0,15.3,56.3
